row_id,pool,model,provider,source_run,task_id,task_family,language,domain,arm,repetition,candidate_applies,patch_apply_check_ok,stage1_success,state_contract_valid,extract_ok,action_governance_success,test_passed,deterministic_edit_apply_success,state_json_valid,answer_success,candidate_validate_ok,stage1_state_valid,docker_verifier_entered,stage2_stage_contract_valid,edit_json_valid,generation_ok,state_governance_success,reliable_composite_success,stage1_json_valid,docker_scored,stage1_prompt_chars,created_files_count,timeout_seconds,context_chars,file_op_max_files,repeat_index,reward,max_tokens,stage1_completion_tokens,budget,prompt_chars,completion_tokens,retry_count,stage1_prompt_tokens,skipped_count,included_count,jobs,candidate_file_count,deleted_files_count,modified_files_count,stage1_total_tokens,prompt_tokens,search_replace_max_edits,total_tokens,stage1_max_tokens,row_index,repair_count,state_contract,edit_format,patch_transport,failure_step,failure_reason,final_failure_category,finish_reason,stage1_finish_reason,method,action_governance_harmonized,timestamp_utc
6beb940aa4ef49e6a6b69e56,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-5.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,3,,0,1,1,0,0,0,0,1,0,0,1,,0,1,1,0,0,,0,79819,,,319973,8,3,,,468,600,401364,9297,,23949,938,96,,1034,,,24417,105868,6,115165,,188,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:12:02.283336Z
dc6a74b855ee3d0a4469dfb2,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-5.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,4,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,79819,,,319973,8,4,,,467,600,401364,4373,,23949,938,96,,1034,,,24416,106744,6,111117,,189,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:11:07.356727Z
96111c19afbd6c05bed47ee8,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-5.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,5,,1,1,1,1,1,0,1,1,0,1,1,,1,1,1,1,0,,1,79819,,,319973,8,5,0.0,,453,600,401364,2681,,23949,938,96,,1034,,,24402,105650,6,108331,,190,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,stop,loop_only,1,2026-07-10T09:54:19.357803Z
a71cc0d87bfe5263a54e419a,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-5.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,6,,0,1,1,1,0,0,0,1,0,0,1,,0,1,1,0,0,,0,79819,,,319973,8,6,,,452,600,401364,9727,,23949,938,96,,1034,,,24401,105649,6,115376,,191,0,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:09:26.088737Z
c16fa920841d3ff0cbb62639,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-5.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,7,,1,1,1,1,1,0,1,1,0,1,1,,1,1,1,1,0,,1,79819,,,319973,8,7,0.0,,467,600,401364,4838,,23949,938,96,,1034,,,24416,105664,6,110502,,192,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,stop,loop_only,1,2026-07-10T09:55:25.227970Z
f55191a1c629bfb60026b812,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,0,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319984,8,0,0.0,,,600,395038,5799,,,994,80,,1074,,,,103864,6,109663,,193,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:55:44.434628Z
c33c87a1c4b2aefd10a9336a,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,1,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319984,8,1,0.0,,,600,395038,7006,,,994,80,,1074,,,,103864,6,110870,,194,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:56:03.081938Z
d9d337f344d558a01dff48b6,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,2,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319984,8,2,0.0,,,600,395038,4244,,,994,80,,1074,,,,103864,6,108108,,195,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:56:22.205900Z
b9f095348b012be5fb2f5d98,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,3,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319984,8,3,,,,600,395038,8837,,,994,80,,1074,,,,103864,6,112701,,196,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:09:53.145355Z
ff20d31657aa1b40a0412b89,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,4,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319984,8,4,,,,600,395038,7804,,,994,80,,1074,,,,103864,6,111668,,197,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:09:56.066166Z
284c6c0beea58e525f5106c2,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,5,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319984,8,5,0.0,,,600,395038,6366,,,994,80,,1074,,,,103864,6,110230,,198,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:56:42.124656Z
2ceed2ad27546d69d0a2189a,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,6,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319984,8,6,0.0,,,600,395038,1917,,,994,80,,1074,,,,103864,6,105781,,199,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:57:01.547554Z
4660950c9fd50629a4cbf5cf,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,7,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319984,8,7,0.0,,,600,395038,5764,,,994,80,,1074,,,,103864,6,109628,,200,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:57:20.462110Z
94ca664b0ce95cc498c70fc9,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,0,,1,1,1,1,1,0,1,1,0,1,1,,1,1,1,1,0,,1,73511,,,319984,8,0,0.0,,474,600,395067,6799,,21863,994,80,,1074,,,22337,105809,6,112608,,201,1,answer_state,file_ops_json,edit_json,test_failed,,,stop,stop,loop_only,1,2026-07-10T09:57:39.173536Z
a847ab527744682f6e388010,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,1,,0,1,1,0,0,0,0,1,0,0,1,,0,1,1,0,0,,0,73511,,,319984,8,1,,,442,600,395067,9058,,21863,994,80,,1074,,,22305,105637,6,114695,,202,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:11:09.754817Z
9ad6ec4a0f93e8d322f92b9e,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,2,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,73511,,,319984,8,2,,,451,600,395067,7452,,21863,994,80,,1074,,,22314,105824,6,113276,,203,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:11:15.382734Z
11f6fbd6d2534f99ed63d62f,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,3,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,73511,,,319984,8,3,,,448,600,395067,6402,,21863,994,80,,1074,,,22311,105819,6,112221,,204,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:11:10.116076Z
9d73564ff4272c25d15426ec,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,4,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,73511,,,319984,8,4,,,444,600,395067,2020,,21863,994,80,,1074,,,22307,105258,6,107278,,205,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:11:15.743821Z
fb816395a6ded7f8284c6fdb,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,5,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,73511,,,319984,8,5,,,443,600,395067,6856,,21863,994,80,,1074,,,22306,105622,6,112478,,206,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:11:17.123030Z
78035a40a8b8d752649c666f,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,6,,1,1,1,1,1,0,1,1,0,1,1,,1,1,1,1,0,,1,73511,,,319984,8,6,0.0,,449,600,395067,5670,,21863,994,80,,1074,,,22312,105932,6,111602,,207,1,answer_state,file_ops_json,edit_json,test_failed,,,stop,stop,loop_only,1,2026-07-10T09:57:57.928832Z
5128b6efd083c804db687309,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-6.5.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,7,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,73511,,,319984,8,7,,,444,600,395067,7472,,21863,994,80,,1074,,,22307,105623,6,113095,,208,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:11:03.808259Z
a41474a2dc876f61e60292fe,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,0,,,,0,0,0,,0,0,0,,,,,0,1,0,0,,,,,,319958,8,0,,,,600,410811,32768,,,1160,65,,1225,,,,108482,6,141250,,209,0,answer_state,file_ops_json,edit_json,finish_reason_length,edit_json_invalid,finish_reason_length,length,,loop_only,0,2026-07-10T09:13:40.845858Z
aa2a86612470e359707215f6,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,1,,,,1,0,0,,0,1,0,,,,,0,1,0,0,,,,,,319958,8,1,,,,600,410811,32768,,,1160,65,,1225,,,,108482,6,141250,,210,0,answer_state,file_ops_json,edit_json,finish_reason_length,edit_json_invalid,finish_reason_length,length,,loop_only,0,2026-07-10T09:14:14.760102Z
35f8c3c2df66995e6ee7a35b,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,2,,,,1,0,0,,0,1,0,,,,,0,1,0,0,,,,,,319958,8,2,,,,600,410811,32768,,,1160,65,,1225,,,,108482,6,141250,,211,0,answer_state,file_ops_json,edit_json,finish_reason_length,edit_json_invalid,finish_reason_length,length,,loop_only,0,2026-07-10T09:14:08.153854Z
3e0717b5bb0003965009ec61,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,3,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319958,8,3,0.0,,,600,410811,1263,,,1160,65,,1225,,,,108482,6,109745,,212,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:58:47.966081Z
1d6406bd2d05de1383d1c17e,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,4,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319958,8,4,,,,600,410811,3212,,,1160,65,,1225,,,,108482,6,111694,,213,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:11:30.689076Z
39c47123b69888813bb13ef0,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,5,,,,1,0,0,,0,1,0,,,,,0,1,0,0,,,,,,319958,8,5,,,,600,410811,32768,,,1160,65,,1225,,,,108482,6,141250,,214,0,answer_state,file_ops_json,edit_json,finish_reason_length,edit_json_invalid,finish_reason_length,length,,loop_only,0,2026-07-10T09:14:05.413114Z
6224897687044dc7f122f4e6,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,6,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319958,8,6,,,,600,410811,2823,,,1160,65,,1225,,,,108482,6,111305,,215,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:11:34.026707Z
ec59c63dabc341495ec6a440,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,single_shot_v3,7,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319958,8,7,,,,600,410811,3922,,,1160,65,,1225,,,,108482,6,112404,,216,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:11:43.193007Z
4dfa98b9a556f6cc496046d1,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,0,,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,0,0,,0,89310,,,319958,8,0,,,391,600,410840,1002,,26422,1160,65,,1225,,,26813,109508,6,110510,,217,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:11:46.108402Z
95723400f5d1d7468e21122f,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,1,,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,0,0,,0,89310,,,319958,8,1,,,421,600,410840,958,,26422,1160,65,,1225,,,26843,109508,6,110466,,218,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:11:43.485715Z
fc608439fce7969c0060e696,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,2,,0,1,0,0,0,0,0,1,0,0,1,,0,1,1,0,0,,0,89310,,,319958,8,2,,,396,600,410840,6527,,26422,1160,65,,1225,,,26818,109513,6,116040,,219,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:12:23.571004Z
7352ef53303e4b91ff5ce56d,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,3,,0,1,1,0,0,0,0,1,0,0,1,,0,1,1,0,0,,0,89310,,,319958,8,3,,,386,600,410840,2381,,26422,1160,65,,1225,,,26808,110003,6,112384,,220,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:12:06.582889Z
ad1807f1d6eddfc7c937bf62,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,4,,0,1,1,1,0,0,0,1,0,0,1,,0,1,1,0,0,,0,89310,,,319958,8,4,,,421,600,410840,1445,,26422,1160,65,,1225,,,26843,109508,6,110953,,221,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:12:17.029911Z
389908caa87ee21316d74d84,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,5,,0,1,1,0,0,0,0,1,0,0,1,,0,1,1,0,0,,0,89310,,,319958,8,5,,,390,600,410840,2359,,26422,1160,65,,1225,,,26812,109507,6,111866,,222,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:12:16.617398Z
cc863088e8bcaa3eab364339,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,6,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,89310,,,319958,8,6,,,535,600,410840,1770,,26422,1160,65,,1225,,,26957,109891,6,111661,,223,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:12:14.433623Z
8d9eb4a5227a6bc768d90595,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,mko-7.0.0-roadmap,mko,TypeScript,ORM & Validation,staged_v4,7,,,1,1,0,0,,0,1,,,1,,1,1,1,0,,,,89310,,,319958,8,7,,,400,600,410840,2226,,26422,1160,65,,1225,,,26822,109517,6,111743,,224,1,answer_state,file_ops_json,edit_json,edit_path_disallowed,edit_path_disallowed,edit_path_disallowed,stop,stop,loop_only,0,2026-07-10T09:12:51.282080Z
00921814a93dcd88533ac6dd,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,0,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,0,,,,600,353209,5711,,,250,79,,329,,,,84422,6,90133,,225,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:12:41.507735Z
0c4fe9ad8d8e937e34d76ac7,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,1,,1,,1,1,1,0,1,1,0,1,,,,1,1,1,0,,1,,,,319981,8,1,0.0,,,600,353209,7850,,,250,79,,329,,,,84422,6,92272,,226,0,answer_state,file_ops_json,edit_json,test_failed,,,stop,,loop_only,1,2026-07-10T09:59:02.988352Z
b2aae0de9149136827611b67,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,2,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,2,,,,600,353209,14279,,,250,79,,329,,,,84422,6,98701,,227,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:13:53.684046Z
881e473a785de797316fb27e,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,3,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,3,,,,600,353209,6196,,,250,79,,329,,,,84422,6,90618,,228,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:12:52.647476Z
10a62da2a5dec6d9f063930b,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,4,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,4,,,,600,353209,6141,,,250,79,,329,,,,84422,6,90563,,229,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:12:59.003911Z
d80f6f2e333dc54fe857ac1a,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,5,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,5,,,,600,353209,15758,,,250,79,,329,,,,84422,6,100180,,230,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:13:57.921317Z
a79ac0d1003044cb486e250f,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,6,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,6,,,,600,353209,14726,,,250,79,,329,,,,84422,6,99148,,231,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:14:09.175078Z
1aa45234d93559238c502ed7,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,single_shot_v3,7,,,,1,0,0,,0,1,,,,,,1,1,0,,,,,,,319981,8,7,,,,600,353209,6045,,,250,79,,329,,,,84422,6,90467,,232,0,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,,loop_only,0,2026-07-10T09:13:27.041026Z
dd2bafe897392b03fe7a523f,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,staged_v4,0,,,1,1,0,0,,0,1,,,1,,1,0,1,0,,,,31685,,,319981,8,0,,,474,600,353238,3231,,8892,250,79,,329,,,9366,86279,6,89510,,233,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:13:44.308493Z
ea9c399c2458d7e56a4fbaa4,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,staged_v4,1,,0,1,1,0,0,0,0,1,0,0,1,,0,1,1,0,0,,0,31685,,,319981,8,1,,,489,600,353238,4897,,8892,250,79,,329,,,9381,86099,6,90996,,234,1,answer_state,file_ops_json,edit_json,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,stop,stop,loop_only,0,2026-07-10T09:14:14.312635Z
029e317489e1657252dbe2e2,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,staged_v4,2,,,1,1,0,0,,0,1,,,1,,1,0,1,0,,,,31685,,,319981,8,2,,,479,600,353238,3343,,8892,250,79,,329,,,9371,86282,6,89625,,235,1,answer_state,file_ops_json,edit_json,edit_apply_failed,edit_apply_failed,edit_apply_failed,stop,stop,loop_only,0,2026-07-10T09:14:13.069595Z
8c6946f786748401923955b4,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,staged_v4,3,,,0,,0,,,,,,0,,,,,0,,,,,31685,,,319981,,3,,,546,600,,,,8892,250,79,,329,,,9438,,,,,236,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_too_many_planned_new_files,stage1_plan_failed,,stop,loop_only,0,2026-07-10T09:13:44.719583Z
705f2cac65010577dd4b26b0,deepseek_extension,deepseek-v4-flash,,roadmapbench_random30_extension_deepseek_flash_30task_v3_v4_8rep_20260710,opt-4.0.0-roadmap,opt,Python,ML & Data,staged_v4,4,,,0,,0,,,,,,0,,,,,0,,,,,31685,,,319981,,4,,,544,600,,,,8892,250,79,,329,,,9436,,,,,237,,answer_state,file_ops_json,edit_json,stage1_plan_failed,stage_state_too_many_planned_new_files,stage1_plan_failed,,stop,loop_only,0,2026-07-10T09:13:48.169187Z
