run_id,stratum,task_id,task_family,language,model_route,protocol_arm,cell_id,repetition_index,action_raw,deterministic_edit_apply_success,patch_apply_check_ok,action_harmonized,verifier_pass,failure_step,failure_reason,failure_class,timestamp_utc,canonical_row_id
deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4::rep3,deepseek_extension,ktx-0.13.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4,3,0,0,0,0,0,stage2_contract_failed,candidate_edit_ops_invalid,stage2_contract_failed,2026-07-10T09:03:22.043488Z,2c72a5afb06f1ef3dbd211d6
deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4::rep4,deepseek_extension,ktx-0.13.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4,4,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:03:30.404731Z,3cb51001736e1bb8848d09d9
deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4::rep5,deepseek_extension,ktx-0.13.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:02:54.469902Z,4cf2653f155cb054ccbf2bd5
deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4::rep6,deepseek_extension,ktx-0.13.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4,6,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:03:17.751448Z,0f0d333fef133bc9ccd72af1
deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4::rep7,deepseek_extension,ktx-0.13.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.13.0-roadmap::staged_v4,7,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:03:21.319213Z,c5264efe5b250ddc26a66f7b
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep0,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,0,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-10T09:04:06.996870Z,63357da7f48e77d12a08e5e1
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep1,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,1,1,1,1,1,0,test_failed,,,2026-07-10T09:46:05.125072Z,22be7b16e20abdde6b7b9e11
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep2,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:04:12.778796Z,6435b9b83942b3acf4255b4f
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep3,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,3,1,1,1,1,0,test_failed,,,2026-07-10T09:46:05.850571Z,8348e9522eedeac57e40df59
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep4,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,4,1,1,1,1,0,test_failed,,,2026-07-10T09:46:06.586113Z,cc4093f6b3b105a26805dffc
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep5,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,5,1,1,1,1,0,test_failed,,,2026-07-10T09:46:07.314868Z,472d1ae7873bf43f55158d8d
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep6,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,6,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-10T09:04:35.143035Z,99a400e4150c1a8397171342
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3::rep7,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::single_shot_v3,7,0,0,0,0,0,edit_json_invalid,edit_json_invalid,edit_json_invalid,2026-07-10T09:04:38.728367Z,d37c76a907b838bbab6b7362
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep0,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,0,0,0,0,0,0,stage1_plan_failed,stage_state_existing_files_invalid,stage1_plan_failed,2026-07-10T09:03:34.517100Z,4a084fff9f00c4d560b74564
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep1,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,1,0,0,0,0,0,stage1_plan_failed,stage_state_too_many_existing_files,stage1_plan_failed,2026-07-10T09:03:39.432472Z,85e8416c2d83a1f68d985447
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep2,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,2,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:04:24.901274Z,01c6ab738fe54676e0737242
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep3,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,3,0,0,0,0,0,stage1_plan_failed,stage_state_too_many_existing_files,stage1_plan_failed,2026-07-10T09:03:57.768374Z,77c6c501cd8abc98c5a21bca
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep4,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,4,0,0,0,0,0,stage1_plan_failed,stage_state_too_many_existing_files,stage1_plan_failed,2026-07-10T09:04:02.660511Z,527fb30b8d06a08d7bbd53af
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep5,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:05:16.700235Z,a5c67fa0ee882d966f8a0c6b
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep6,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,6,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:04:43.770845Z,24d762c50329047afbcd7b31
deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4::rep7,deepseek_extension,ktx-0.15.1-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.15.1-roadmap::staged_v4,7,0,0,0,0,0,stage1_plan_failed,stage_state_too_many_existing_files,stage1_plan_failed,2026-07-10T09:04:12.804884Z,b6c3418cd67277ac6fc78e07
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep0,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:09.763963Z,fa52881813616b9595d808c9
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep1,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:05.037425Z,2a0c2b9d9bb9a9e5c5181b2c
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep2,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:07.026440Z,87f1b4073b8640d4fb841f37
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep3,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:11.093603Z,35f82e0c5738c65659fc9174
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep4,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:04:56.031918Z,f7f4dc869112f93017eb1a0e
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep5,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:22.520433Z,3a4f0fd25f373439394fb193
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep6,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:17.682986Z,af27f4daa7c4f8eca29595ab
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3::rep7,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:05:29.890106Z,5424e674f68e9e3e631921ae
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep0,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,0,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:05:24.037907Z,dd5180587bc06127db34e85c
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep1,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,1,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:05:36.365600Z,f13dd77882e1243ccdf9c189
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep2,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,2,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:05:39.759096Z,5bc8279092903d7ae02cf254
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep3,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,3,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:05:44.985276Z,923358af9c98b3da927b76ea
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep4,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,4,0,0,0,0,0,stage1_plan_failed,stage_state_too_many_planned_new_files,stage1_plan_failed,2026-07-10T09:05:14.554447Z,13de23315645887508143995
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep5,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,5,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:05:53.994800Z,e9ad4c24ba49c84dfd89155b
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep6,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,6,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:06:20.354231Z,d53512a2afb920fcb11ef139
deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4::rep7,deepseek_extension,ktx-0.6.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.6.0-roadmap::staged_v4,7,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:05:39.804021Z,918a91c742c27547b4b33847
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep0,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,0,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:06:42.496239Z,4cf9bdf809c0adbd49f981d9
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep1,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:06:35.238659Z,8801ea6345c4c0881eb83712
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep2,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:06:49.583403Z,3f332e9a48d78278fc861eae
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep3,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:06:47.136326Z,04a98752a8506d7b9e9ee947
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep4,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:07:11.478611Z,f8e1f168d2403435e34b3122
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep5,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:07:11.977922Z,e4bd18f6cc29fe6cc8a8af0a
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep6,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,6,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:06:36.581169Z,928e680729783863fbbda387
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3::rep7,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::single_shot_v3,7,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:07:36.480995Z,b81717b6601fbfae08c8722f
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep0,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,0,0,0,0,0,0,stage1_plan_failed,stage_state_forbidden_terms,stage1_plan_failed,2026-07-10T09:06:02.516301Z,524893990b86dca55d1096fb
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep1,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,1,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:07:43.003120Z,3642c88745826c8433e80614
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep2,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,2,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:07:27.939085Z,eadf8a5465422c558d12b0c1
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep3,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,3,0,0,0,0,0,stage1_plan_failed,stage_state_forbidden_terms,stage1_plan_failed,2026-07-10T09:06:39.873520Z,a3a2340ff06f6de9eee96814
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep4,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,4,0,0,0,0,0,stage2_contract_failed,stage2_edit_outside_stage_state,stage2_contract_failed,2026-07-10T09:07:12.397388Z,542d104705e363a1ca443aaa
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep5,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,5,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:08:27.494132Z,6a4dba84d48cbe1060d42c41
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep6,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,6,0,0,0,0,0,stage1_plan_failed,stage_state_forbidden_terms,stage1_plan_failed,2026-07-10T09:06:46.801479Z,fe27fa20f9b519e042407d19
deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4::rep7,deepseek_extension,ktx-0.9.0-roadmap,ktx,Go,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::ktx-0.9.0-roadmap::staged_v4,7,1,1,1,1,0,test_failed,,,2026-07-10T09:46:08.094222Z,689a11474ac9ec83f9449296
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep0,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,0,1,1,1,1,0,test_failed,,,2026-07-10T09:47:21.038888Z,348f6564d1d4ef4f7bf3bee8
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep1,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,1,1,1,1,1,0,test_failed,,,2026-07-10T09:48:29.797541Z,05ebe15b7438f25fab6ef9c4
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep2,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,2,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:08:06.319476Z,24a350d7bc21994a1e5632b1
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep3,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,3,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:08:14.232105Z,32d949598a4044bba086f09e
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep4,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,4,1,1,1,1,0,test_failed,,,2026-07-10T09:49:37.409504Z,33047fc90f45ed5374683139
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep5,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,5,1,1,1,1,0,test_failed,,,2026-07-10T09:50:47.556391Z,cdcbfbc09e16ec10dc316266
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep6,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,6,0,1,1,0,0,test_failed,,,2026-07-10T09:51:58.731360Z,2cab1f91e00971eadb930e02
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3::rep7,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,single_shot_v3,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::single_shot_v3,7,1,1,1,1,0,test_failed,,,2026-07-10T09:53:09.848342Z,721e1878885067adaafe9b54
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4::rep0,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4,0,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:09:47.928125Z,82d339f62f5886c391c34073
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4::rep1,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4,1,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:09:50.636598Z,aa95255a1eacfb665322a7d8
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4::rep2,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4,2,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:09:26.863005Z,d53836a8b6ecd29e13ebed42
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4::rep3,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4,3,0,0,0,0,0,stage2_contract_failed,stage2_too_many_edit_ops,stage2_contract_failed,2026-07-10T09:12:02.283336Z,6beb940aa4ef49e6a6b69e56
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4::rep4,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4,4,0,0,0,0,0,edit_apply_failed,edit_apply_failed,edit_apply_failed,2026-07-10T09:11:07.356727Z,dc6a74b855ee3d0a4469dfb2
deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4::rep5,deepseek_extension,mko-5.0.0-roadmap,mko,TypeScript,deepseek-v4-flash,staged_v4,deepseek_extension::deepseek-v4-flash::mko-5.0.0-roadmap::staged_v4,5,1,1,1,1,0,test_failed,,,2026-07-10T09:54:19.357803Z,96111c19afbd6c05bed47ee8
